ID,followers_count,friends_count,listed_count,favourites_count
884425364,665 ,802 ,6 ,33998 ,0
822694394666983424,23507 ,23308 ,3 ,43181 ,0
915981790992617479,3673 ,1088 ,4 ,3056 ,0
2192417166,13377 ,9295 ,116 ,11963 ,0
249655147,3056 ,2217 ,18 ,917 ,0
22150224,17149 ,5700 ,59 ,111638 ,0
1360579374,2620 ,416 ,54 ,4531 ,0
46939857,74472 ,983 ,2364 ,8695 ,0
2796334270,296870 ,283872 ,1855 ,180034 ,0
39492456,6620 ,2726 ,233 ,553 ,0
2742024619,336 ,214 ,2 ,463 ,0
130798456,25873 ,17711 ,226 ,5746 ,0
308960487,49 ,79 ,0 ,88 ,0
87809737,729817 ,943 ,2242 ,14105 ,0
885109263999389696,11477 ,152 ,127 ,20461 ,0
973333615412154368,1705 ,4263 ,0 ,20549 ,0
758633230648086528,5240 ,5848 ,32 ,202 ,0
90077282,38289 ,3258 ,1045 ,1510 ,0
282070100,48573 ,506 ,167 ,819 ,0
1036350480723726341,974 ,968 ,1 ,25 ,0
801236331439489025,885 ,3129 ,3 ,148 ,0
859074242,2643 ,3570 ,0 ,3716 ,0
541944303,27 ,45 ,0 ,65 ,0
524484598,37013 ,222 ,209 ,5891 ,0
5474222,12293 ,12599 ,77 ,35146 ,0
1253749753839525888,7 ,58 ,0 ,42 ,0
23545373,555 ,3271 ,2 ,34052 ,0
3158333460,402 ,2025 ,3 ,20315 ,0
1002933475433943042,112 ,240 ,0 ,6510 ,0
383112039,5022337 ,8 ,5526 ,0 ,0
449514961,824 ,871 ,6 ,47038 ,0
18856867,794545 ,768 ,17870 ,10 ,0
35400091,325 ,3179 ,1 ,445 ,0
14803522,7111 ,7615 ,279 ,2673 ,0
1097858233077780481,2887 ,4016 ,0 ,10247 ,0
1212244497414778880,141 ,265 ,0 ,1202 ,0
971360218377478147,15671 ,157 ,131 ,14268 ,0
2422024262,377 ,671 ,8 ,1802 ,0
1065300186229022721,68 ,967 ,0 ,206 ,0
1289972328483495945,44 ,245 ,0 ,34 ,0
1150191124750974981,443 ,716 ,0 ,6959 ,0
1180837870065606656,226 ,610 ,0 ,1015 ,0
3345331894,13417 ,3442 ,82 ,18346 ,0
411821925,315 ,1732 ,8 ,48767 ,0
1076777090161102850,26 ,169 ,0 ,6702 ,0
111782191,335 ,1845 ,2 ,28890 ,0
2163582956,351 ,863 ,0 ,259 ,0
116415092,24 ,105 ,1 ,185 ,0
1877481529,4254 ,4990 ,17 ,141896 ,0
1239752352812478464,260 ,356 ,0 ,79 ,0
848799823100657664,262 ,10 ,1 ,62 ,0
23590821,5807 ,1945 ,175 ,237 ,0
896258742,112759 ,2569 ,412 ,108377 ,0
2150288257,685 ,1242 ,4 ,23683 ,0
183594399,22065 ,596 ,117 ,0 ,0
1293163082156584962,193 ,1038 ,2 ,385 ,0
991870558030761985,3 ,139 ,0 ,629 ,0
606845272,1144 ,1437 ,179 ,17338 ,0
2902593041,1909 ,550 ,5 ,2164 ,0
856129962218332161,3603 ,195 ,25 ,10533 ,0
1245047812603158536,965 ,964 ,3 ,8015 ,0
479843449,12347 ,534 ,39 ,304 ,0
121339246,1321 ,4998 ,7 ,23574 ,0
963077671575019522,1 ,84 ,0 ,11 ,0
21398744,109 ,346 ,1 ,520 ,0
1033974439124377600,2419 ,148 ,17 ,19251 ,0
1240385399035322368,357 ,1285 ,0 ,1915 ,0
1173793482063745024,96 ,589 ,0 ,272 ,0
2752695877,2671 ,1715 ,8 ,11850 ,0
938920365887246336,7622 ,8504 ,4 ,17292 ,0
29819121,144 ,132 ,5 ,106 ,0
251036914,12465 ,12827 ,6 ,38802 ,0
747959876639408128,638 ,536 ,8 ,20743 ,0
998218376848658432,6909 ,428 ,130 ,4799 ,0
819107049858625536,8194 ,2214 ,73 ,10276 ,0
766300966081667073,45 ,191 ,0 ,964 ,0
209683682,472 ,797 ,3 ,1841 ,0
425671349,313853 ,819 ,121 ,3009 ,0
1294243389811175424,98 ,863 ,0 ,8 ,0
323908811,106109 ,423 ,197 ,57750 ,0
351377055,7 ,123 ,0 ,761 ,0
1043880834552532992,925 ,811 ,0 ,5187 ,0
873606838377250816,1066 ,1987 ,4 ,63878 ,0
2227562037,964 ,967 ,3 ,47322 ,0
1301974039,32606 ,32147 ,1 ,173502 ,0
225189494,62406 ,62395 ,196 ,15611 ,0
38671205,12642 ,13838 ,1518 ,123659 ,0
221519905,14796 ,51 ,221 ,46718 ,0
167093699,2006 ,2457 ,23 ,25726 ,0
16304552,781 ,4314 ,1 ,86135 ,0
60612630,2033 ,1 ,98 ,1 ,0
15030766,352374 ,901 ,1982 ,24892 ,0
2779717002,7272 ,1307 ,165 ,4516 ,0
3719637023,850 ,3176 ,1 ,969 ,0
309205240,19301 ,21118 ,38 ,35094 ,0
771569293477588992,3683 ,4920 ,1 ,85235 ,0
3374464498,20590 ,15197 ,24 ,25798 ,0
528759755,2262 ,2473 ,1 ,15707 ,0
2167798236,9936 ,10936 ,89 ,35110 ,0
759183757152780288,70785 ,62181 ,11 ,104459 ,0
2459842855,111 ,381 ,0 ,2273 ,0
1192881705083797504,6089 ,901 ,9 ,2185 ,0
2742018491,20 ,974 ,1 ,1960 ,0
1117256815400636416,797 ,568 ,8 ,9447 ,0
1122364826,4406 ,4291 ,6 ,0 ,0
2873374073,261 ,4146 ,1 ,2948 ,0
289326592,5143 ,5513 ,1 ,74075 ,0
1239897084251246599,5186 ,4947 ,5 ,12251 ,0
785333508755460096,26594 ,23938 ,6 ,124787 ,0
30227338,5125 ,5081 ,1 ,66900 ,0
74939904,15731 ,900 ,98 ,13897 ,0
2446126290,16877 ,4765 ,198 ,3437 ,0
1034131089151803392,2 ,107 ,0 ,78 ,0
181734722,3636 ,1058 ,18 ,42900 ,0
248536763,229 ,447 ,20 ,230 ,0
1144426981360054274,570 ,1876 ,0 ,10613 ,0
1210545925095075840,2 ,1933 ,0 ,30 ,0
194591833,2538 ,666 ,65 ,5863 ,0
1020241414440054784,11447 ,106 ,121 ,37963 ,0
3713548275,3555 ,2502 ,0 ,23250 ,0
1227103768883421185,17 ,125 ,0 ,2892 ,0
137823004,150 ,186 ,3 ,29 ,0
381668970,34636 ,37688 ,3 ,688 ,0
1199454242731372544,4469 ,222 ,47 ,20268 ,0
31740457,2416 ,3461 ,25 ,0 ,0
1240992969660026886,360 ,757 ,1 ,1311 ,0
1126100252,32240 ,78 ,106 ,506 ,0
1181116872982446080,86 ,531 ,0 ,1387 ,0
4710708974,74880 ,33149 ,154 ,73076 ,0
303062677,3283 ,3418 ,38 ,18641 ,0
821608483481128966,8 ,63 ,0 ,14 ,0
404802175,27 ,137 ,0 ,103 ,0
419203687,10366 ,10862 ,83 ,20449 ,0
458942429,281 ,1172 ,1 ,1163 ,0
2305714074,9266 ,99 ,104 ,11903 ,0
889374900917592064,446 ,830 ,0 ,6235 ,0
106626610,1517 ,256 ,106 ,76052 ,0
1125171431740932096,2689 ,769 ,17 ,12851 ,0
162730747,114 ,66 ,0 ,31 ,0
751910692446281728,27762 ,1141 ,44 ,22930 ,0
14326768,1827 ,769 ,86 ,6778 ,0
1661298746,1357 ,2624 ,2 ,13210 ,0
829383694976643072,69487 ,885 ,212 ,18487 ,0
240760644,120688 ,4432 ,1712 ,9302 ,0
817138492614524928,21297 ,452 ,423 ,1237 ,0
12170482,1095 ,372 ,18 ,18045 ,0
1008308005924896768,1416 ,1916 ,3 ,12572 ,0
1199399096555061250,89220 ,624 ,224 ,40 ,0
1483267465,3182 ,1146 ,33 ,2005 ,0
1853426772,192 ,1660 ,8 ,6417 ,0
464315202,114301 ,112397 ,87 ,78736 ,0
1097321391609839616,5421 ,232 ,0 ,15 ,0
1241106193709481984,3 ,90 ,0 ,15 ,0
812063176967602176,8353 ,1202 ,2 ,2858 ,0
289298863,3876 ,1339 ,98 ,16543 ,0
943617707315953666,44027 ,45052 ,43 ,121053 ,0
211870974,44 ,460 ,0 ,602 ,0
4663750933,748 ,115 ,18 ,1137 ,0
94839848,55361 ,750 ,2120 ,26276 ,0
1203159507108450306,3983 ,0 ,0 ,0 ,0
1203874781101096960,17 ,645 ,0 ,1210 ,0
43943121,948156 ,18892 ,1272 ,5620 ,0
1017042152,148 ,546 ,1 ,158 ,0
2764168667,26 ,175 ,0 ,20 ,0
34206371,1491 ,268 ,63 ,297 ,0
369935890,955 ,3017 ,1 ,5982 ,0
22080646,327781 ,1668 ,3974 ,38423 ,0
1126109407,110 ,497 ,3 ,56 ,0
26679426,358 ,117 ,1 ,515 ,0
1001192245,3971 ,1107 ,596 ,463 ,0
1246107880404783111,499 ,1697 ,0 ,6486 ,0
81195356,66142 ,49266 ,741 ,1046 ,0
3063418949,57956 ,2362 ,494 ,390 ,0
1357017240,96 ,368 ,3 ,13910 ,0
30942903,291 ,1579 ,0 ,4041 ,0
16803938,404 ,444 ,1 ,2506 ,0
15756049,13192 ,12188 ,352 ,7867 ,0
910676018,1429 ,3698 ,1 ,24076 ,0
4671410900,18 ,607 ,0 ,0 ,0
26676320,23691 ,662 ,335 ,1086 ,0
4118564178,34 ,603 ,0 ,7 ,0
1694727612,394 ,2788 ,1 ,6235 ,0
1258853045032665090,1097 ,7 ,0 ,0 ,0
1258096185497333766,240 ,438 ,1 ,94 ,0
337594915,6937 ,2747 ,289 ,21469 ,0
20677245,13112 ,14105 ,122 ,25000 ,0
375265078,2572 ,2240 ,1 ,21859 ,0
1272586899446693889,1 ,20 ,0 ,164 ,0
20957644,1356 ,1607 ,46 ,1692 ,0
1258034708048424970,34 ,172 ,0 ,14 ,0
1260765168,5118 ,1921 ,158 ,6158 ,0
19847181,145980 ,2556 ,2382 ,2993 ,0
22167056,868167 ,339 ,3459 ,2212 ,0
1080430207,7996 ,30 ,168 ,2 ,0
897475563161493504,5 ,38 ,0 ,210 ,0
1283826196179030022,3 ,339 ,0 ,55 ,0
1110175696234512384,4 ,68 ,0 ,150 ,0
1231406720,22742 ,496 ,404 ,29566 ,0
26574283,549486 ,53 ,8576 ,2 ,0
23136887,35247 ,648 ,571 ,25845 ,0
475309726,14360 ,85 ,246 ,138 ,0
1257745806,20573 ,2277 ,407 ,13338 ,0
1143886699,10538 ,658 ,24 ,12569 ,0
1153772795626688513,2539 ,2190 ,6 ,694 ,0
17177482,45563 ,1096 ,1191 ,7024 ,0
22867489,40863 ,6904 ,1050 ,17574 ,0
1275415949584318465,5162 ,5 ,0 ,111 ,0
1184606329870127104,3767 ,11 ,0 ,0 ,0
1267544544004001793,3 ,53 ,0 ,4 ,0
261663366,678 ,4167 ,4 ,8985 ,0
327436359,361 ,660 ,8 ,4229 ,0
105353526,175676 ,9697 ,2139 ,14237 ,0
549695450,240 ,353 ,2 ,3 ,0
1216052590607241216,72 ,1511 ,0 ,13 ,0
1473923509,1417 ,2362 ,6 ,56487 ,0
15015167,359 ,3641 ,7 ,5000 ,0
176497707,3981 ,1330 ,104 ,8861 ,0
391631741,199 ,3934 ,0 ,3594 ,0
2229270474,666 ,927 ,1 ,28286 ,0
312851745,234 ,447 ,4 ,5442 ,0
65127962,7301 ,1128 ,240 ,3894 ,0
378913654,26442 ,23136 ,160 ,284600 ,0
1255526860747915265,15 ,182 ,0 ,3 ,0
1283199527953072128,15 ,112 ,0 ,74 ,0
801874683872296960,287 ,383 ,2 ,7511 ,0
1246103028643422211,17 ,347 ,0 ,518 ,0
3142958120,45345 ,49009 ,25 ,12125 ,0
4199648488,395 ,956 ,1 ,2712 ,0
705541266243715072,4136 ,518 ,116 ,2855 ,0
1239158158154702850,928 ,1981 ,2 ,56505 ,0
927946162908250112,308478 ,34 ,491 ,5284 ,0
776964024131063808,91 ,697 ,0 ,3828 ,0
1083732469780639744,183 ,1024 ,2 ,17325 ,0
270453567,18835 ,1378 ,612 ,396 ,0
1070307944816795649,5348 ,7 ,0 ,12 ,0
58187747,5011 ,1671 ,85 ,542 ,0
1219070121769041920,5 ,106 ,0 ,38 ,0
1158909522141949954,202 ,585 ,0 ,1302 ,0
30852640,28 ,107 ,0 ,23 ,0
435848095,346 ,1615 ,15 ,43 ,0
744271904568115200,754 ,4127 ,5 ,14422 ,0
2369824454,459 ,376 ,0 ,1415 ,0
236002817,441 ,3987 ,6 ,6973 ,0
17698956,103621 ,6548 ,2601 ,385914 ,0
39594709,381 ,958 ,6 ,2375 ,0
904248922180169728,77 ,3074 ,0 ,726 ,0
16858972,2400 ,2580 ,22 ,207 ,0
19300858,35 ,118 ,0 ,0 ,0
924428183256141824,88 ,162 ,2 ,66 ,0
27449394,1570 ,2467 ,4 ,3888 ,0
966678148317417474,19257 ,18044 ,105 ,11448 ,0
40940743,255 ,260 ,26 ,478 ,0
320524842,166840 ,153423 ,2887 ,160219 ,0
141284585,191 ,1929 ,2 ,118 ,0
853010462874710021,43640 ,284 ,153 ,9228 ,0
1291479472563077120,591 ,97 ,0 ,32 ,0
1349659644,46 ,4171 ,0 ,38 ,0
543807153,670 ,596 ,41 ,871 ,0
938520700469555201,67 ,389 ,0 ,5 ,0
1223428002534625280,51 ,106 ,0 ,255 ,0
1289155855133429760,2552 ,4 ,0 ,0 ,0
107213461,199 ,361 ,5 ,5171 ,0
275067520,45 ,242 ,0 ,513 ,0
1157132403237740545,103 ,2840 ,1 ,232 ,0
3141826183,2009 ,3370 ,5 ,48690 ,0
358475983,23325 ,27778 ,123 ,720 ,0
85674909,14610 ,1824 ,401 ,5480 ,0
611698693,7336 ,7230 ,10 ,426 ,0
25964878,1535 ,839 ,50 ,2083 ,0
34671618,19139 ,1261 ,648 ,21849 ,0
85661701,33546 ,1374 ,20 ,5035 ,0
301993386,46 ,7 ,4 ,0 ,0
36444204,11687 ,1010 ,640 ,32767 ,0
559158232,66 ,321 ,0 ,337 ,0
98054333,33 ,12 ,0 ,2 ,0
15698349,7756 ,8529 ,225 ,982 ,0
2202868713,6 ,62 ,0 ,68 ,0
1291264045895397377,1787 ,22 ,0 ,1 ,0
795139657470267392,18704 ,23027 ,45 ,109 ,0
1249696713612255232,830 ,3 ,0 ,22 ,0
48462373,98136 ,485 ,1799 ,31097 ,0
826599000237363200,230 ,799 ,0 ,11161 ,0
1121053240093704193,20 ,793 ,0 ,976 ,0
120325121,40619 ,36 ,295 ,22077 ,0
818996878951862273,403772 ,228 ,626 ,1440 ,0
1269360333052837888,195 ,1121 ,0 ,118 ,0
1221880256996483072,1610 ,11 ,0 ,1 ,0
3424208373,258 ,1558 ,0 ,12261 ,0
245581702,36159 ,2573 ,953 ,22807 ,0
1265634128252239873,344 ,515 ,0 ,177 ,0
1209613922514427905,117 ,801 ,5 ,8402 ,0
3765633569,954 ,981 ,46 ,525 ,0
2526314968,98 ,492 ,0 ,24 ,0
183870288,28 ,84 ,0 ,10 ,0
1244060880087789570,151 ,1117 ,0 ,27 ,0
137515732,757 ,569 ,57 ,24297 ,0
731642463128027137,1485 ,3591 ,5 ,274 ,0
979401788,325 ,1608 ,10 ,10715 ,0
1195415354677301255,107 ,1737 ,0 ,2 ,0
1112132099941773312,21 ,143 ,0 ,2116 ,0
999128303179976704,404 ,2097 ,13 ,50445 ,0
821775837477433346,7993 ,11 ,28 ,303 ,0
1194748227016372231,1689 ,477 ,3 ,428 ,0
252361567,106 ,435 ,1 ,2782 ,0
1215915830376091648,366 ,39 ,0 ,21 ,0
1199008490540412942,9 ,1011 ,0 ,25 ,0
357561863,2566 ,2913 ,5 ,525 ,0
30513434,38 ,265 ,0 ,413 ,0
921794597486919680,4606 ,1090 ,0 ,105 ,0
1255720450241572865,705 ,1 ,1 ,16222 ,0
266299139,596 ,1663 ,5 ,32449 ,0
124690469,1006204 ,324 ,6535 ,43 ,0
567661755,1155 ,340 ,58 ,331 ,0
2196096566,416 ,809 ,7 ,14608 ,0
3391365629,910 ,4100 ,11 ,5 ,0
968848396827185154,236 ,70 ,4 ,73 ,0
4875427757,21003 ,20744 ,2 ,56552 ,0
2975103519,4583 ,432 ,72 ,3847 ,0
714977159769509888,1549 ,1958 ,3 ,57591 ,0
384056706,254660 ,0 ,727 ,0 ,0
18757886,73939 ,75462 ,254 ,17120 ,0
818839234756812804,5067 ,1362 ,42 ,2161 ,0
1207865164688584704,763 ,3085 ,1 ,10 ,0
1226651033079664640,5792 ,177 ,89 ,1933 ,0
2264990066,3073 ,3981 ,9 ,2575 ,0
945322467744129024,3460 ,404 ,7 ,3439 ,0
1028897658,17 ,142 ,1 ,72 ,0
1298578985853616128,241 ,522 ,0 ,8 ,0
758747628355981313,240695 ,179 ,759 ,230161 ,0
1191062037016829953,374 ,426 ,0 ,30937 ,0
2791104553,102 ,1157 ,0 ,7715 ,0
718895797853622272,13 ,171 ,0 ,0 ,0
312853895,6434 ,7008 ,3 ,6717 ,0
3000620722,45284 ,38543 ,29 ,36287 ,0
75081190,62107 ,43767 ,1 ,78203 ,0
1060500887448227842,3174 ,5002 ,0 ,83160 ,0
3011711137,6046 ,5839 ,10 ,107 ,0
1036231823821598720,61699 ,63348 ,8 ,96163 ,0
814201092678492160,11420 ,11274 ,0 ,105570 ,0
909060548,3394 ,2956 ,30 ,757 ,0
2888231175,11456 ,11635 ,3 ,3763 ,0
805524458081554437,31894 ,32010 ,98 ,1521 ,0
1177024376857743362,2082 ,2707 ,0 ,20008 ,0
1220130674771943433,604 ,875 ,0 ,6353 ,0
947625480332517376,1550 ,1910 ,1 ,35687 ,0
35721928,3243 ,3330 ,2 ,1062 ,0
29895278,19991 ,13659 ,1 ,165806 ,0
1259991965271195649,4257 ,3992 ,0 ,24410 ,0
1253486863119192064,71 ,774 ,0 ,7398 ,0
944543875586281472,3996 ,4444 ,2 ,33828 ,0
1177373467395731456,19738 ,19614 ,0 ,27359 ,0
61248327,3010 ,4685 ,4 ,16997 ,0
4198653389,3165 ,4819 ,1 ,38516 ,0
1962873763,9155 ,8949 ,46 ,1437 ,0
604782756,13123 ,11329 ,86 ,33964 ,0
708382148,4150 ,4781 ,0 ,3264 ,0
1227045808580833280,1976 ,2632 ,0 ,5826 ,0
4261157231,37348 ,37902 ,12 ,10127 ,0
821541662677667840,1896 ,998 ,2 ,89973 ,0
200067642,8292 ,7900 ,23 ,0 ,0
65651791,7638 ,7471 ,14 ,7095 ,0
828942865845854208,5374 ,4259 ,43 ,34863 ,0
848480463983443968,388 ,436 ,0 ,7470 ,0
4437595465,6798 ,7326 ,45 ,23274 ,0
956090431376277504,3147 ,3720 ,0 ,8484 ,0
3104950051,28280 ,18611 ,58 ,202902 ,0
2877401745,7823 ,8410 ,0 ,81147 ,0
286933706,733 ,1239 ,13 ,43621 ,0
937039518795829248,28146 ,27612 ,0 ,155355 ,0
2337404778,2873 ,3583 ,21 ,230560 ,0
788250218357817344,7424 ,7285 ,13 ,36642 ,0
2862946227,6122 ,6634 ,2 ,5071 ,0
974955636621529088,29130 ,29614 ,2 ,3500 ,0
799344911103324160,1048 ,1869 ,3 ,9068 ,0
64877227,8113 ,6512 ,6 ,29444 ,0
124954787,1484 ,1912 ,8 ,0 ,0
160969141,5684 ,647 ,131 ,9112 ,0
3226709210,388 ,451 ,3 ,10761 ,0
259562093,4026 ,4278 ,2 ,2386 ,0
102740051,52655 ,53169 ,481 ,250711 ,0
2212420167,258 ,208 ,0 ,13 ,0
785549741421568001,56098 ,60286 ,24 ,60295 ,0
29240262,13107 ,13285 ,2 ,7386 ,0
806375497269673985,2198 ,3247 ,1 ,2945 ,0
1019732334185086976,8604 ,9242 ,2 ,1280 ,0
892879741665107976,3148 ,4993 ,2 ,32774 ,0
4518501137,9704 ,9389 ,8 ,250320 ,0
378857387,14957 ,15574 ,3 ,15461 ,0
2959857316,2228 ,2233 ,3 ,17440 ,0
22081845,2877 ,4763 ,48 ,6187 ,0
17148456,44338 ,48077 ,129 ,326718 ,0
1221202745790738432,742 ,879 ,0 ,1305 ,0
916386665844957185,10176 ,10768 ,26 ,70850 ,0
2341139364,137342 ,151884 ,753 ,9812 ,0
1115156410269151232,11764 ,11832 ,1 ,18755 ,0
952205834414710784,9229 ,9130 ,0 ,116631 ,0
94677306,118 ,507 ,0 ,1267 ,0
1185058041621876736,3014 ,3110 ,0 ,7474 ,0
113488773,13229 ,14238 ,50 ,46257 ,0
53655990,175 ,424 ,0 ,4521 ,0
917860183497428992,6040 ,6242 ,4 ,125760 ,0
837075744887033856,4527 ,4976 ,4 ,153160 ,0
796334950270300160,2409 ,4202 ,0 ,3494 ,0
1285618603572813831,1010 ,1010 ,0 ,8 ,0
821509935339028481,5198 ,5346 ,2 ,46880 ,0
1162596059979214849,5977 ,6512 ,1 ,38608 ,0
983197898,3320 ,3018 ,20 ,84327 ,0
2699218441,8281 ,8787 ,2 ,3216 ,0
730378612294066176,3996 ,4994 ,1 ,31446 ,0
871591016020688896,12229 ,12871 ,7 ,57935 ,0
984833811878887424,1740 ,2614 ,0 ,1997 ,0
804672966,8974 ,8700 ,26 ,9730 ,0
25681880,6314 ,5834 ,128 ,18768 ,0
1028285946737905664,18419 ,15449 ,2 ,29220 ,0
38469947,5004 ,5276 ,0 ,1498 ,0
1150251408576471040,3854 ,5001 ,0 ,12087 ,0
2417763626,2383 ,3460 ,1 ,29 ,0
3266572404,78 ,223 ,0 ,102 ,0
840918887176773632,3368 ,3201 ,6 ,18589 ,0
902284149930827780,961 ,645 ,1 ,55 ,0
1038391159289262080,116 ,353 ,0 ,5464 ,0
330637191,21865 ,24051 ,6 ,26862 ,0
30540789,232297 ,1277 ,379 ,6094 ,0
761887402042486784,5276 ,6032 ,10 ,0 ,0
277830075,18332 ,18855 ,9 ,24842 ,0
865246985057484805,12352 ,13288 ,7 ,135782 ,0
235384190,3235 ,4175 ,7 ,11418 ,0
1893149845,5826 ,189 ,1 ,687 ,0
1142198066042286080,5570 ,5705 ,0 ,65020 ,0
344108179,11682 ,9258 ,117 ,24 ,0
1150789081724588032,3580 ,3971 ,0 ,1922 ,0
2471424182,20784 ,22696 ,12 ,31925 ,0
951504715757641730,4278 ,4730 ,0 ,3365 ,0
1216378434093449217,4531 ,4990 ,0 ,16706 ,0
915928924709953536,1077 ,370 ,3 ,1646 ,0
889392577,2093 ,3925 ,0 ,14153 ,0
119740907,8293 ,8991 ,10 ,88462 ,0
575735704,1780 ,4747 ,0 ,83727 ,0
1051989313502760960,1434 ,1253 ,2 ,14624 ,0
839963329,756 ,1246 ,10 ,0 ,0
30719558,36126 ,35736 ,112 ,1549 ,0
133448521,2349 ,2228 ,9 ,15074 ,0
3412434748,13832 ,13934 ,42 ,99827 ,0
18228508,33622 ,36617 ,229 ,15923 ,0
3013909891,1818 ,3008 ,0 ,1097 ,0
787133844059140100,3147 ,4544 ,5 ,9475 ,0
953111635631095809,5093 ,2211 ,14 ,3752 ,0
773989018698743809,8448 ,9227 ,3 ,5928 ,0
4791623054,5983 ,6057 ,23 ,23993 ,0
994006286873387008,12009 ,12416 ,1 ,149475 ,0
79008144,5765 ,3500 ,11 ,208915 ,0
1281617473196838912,2575 ,2142 ,0 ,141 ,0
2241850407,12820 ,3779 ,42 ,6093 ,0
982738305304485888,9717 ,9749 ,0 ,29503 ,0
157876270,18521 ,17783 ,10 ,18866 ,0
958128349016215557,4929 ,4962 ,0 ,9386 ,0
3921896593,3772 ,1876 ,0 ,34129 ,0
708163691,2694 ,2803 ,2 ,2335 ,0
15764843,14155 ,12603 ,22 ,26508 ,0
897904051395989504,12184 ,13421 ,2 ,126431 ,0
706578898851483648,7438 ,8983 ,0 ,7005 ,0
4448682614,1773 ,1828 ,5 ,30162 ,0
4828407386,2149 ,3577 ,3 ,35 ,0
146221066,3082 ,3037 ,0 ,4842 ,0
818580459957420034,2153 ,2636 ,1 ,16905 ,0
1179164270233296896,5414 ,5541 ,2 ,4549 ,0
1116378310202806272,3295 ,4720 ,0 ,5031 ,0
21251300,42733 ,51 ,1802 ,1303 ,0
1234757638715518976,3313 ,4589 ,0 ,23088 ,0
2337875256,141361 ,256 ,181 ,14203 ,0
1174194700686958592,3417 ,4174 ,2 ,6735 ,0
788601416,8298 ,8414 ,0 ,31122 ,0
713253392932470784,1450 ,2997 ,2 ,29 ,0
782834569179312129,15824 ,16938 ,12 ,10724 ,0
813537890273783808,2456 ,4502 ,0 ,13624 ,0
844716665866780673,10796 ,11797 ,18 ,163560 ,0
759124177253240832,13387 ,14441 ,7 ,19145 ,0
1585980037,16576 ,9056 ,5 ,2995 ,0
1198355570111197184,261 ,282 ,0 ,195 ,0
251634768,99257 ,107676 ,2582 ,74153 ,0
132606803,263 ,1391 ,0 ,17203 ,0
2401741410,3092 ,5001 ,0 ,379 ,0
1044643957463035904,6 ,32 ,0 ,29 ,0
25111711,2733 ,4868 ,18 ,37146 ,0
822541984950874112,28999 ,22288 ,2 ,8111 ,0
721950741947023360,10271 ,8594 ,0 ,4485 ,0
398919818,32122 ,17732 ,302 ,283 ,0
42212090,15671 ,17174 ,9 ,205827 ,0
822901284655210497,138675 ,82457 ,52 ,179114 ,0
2846005074,5980 ,5805 ,0 ,93980 ,0
4788936133,4135 ,4400 ,8 ,24123 ,0
824009469600337920,9428 ,9565 ,4 ,7741 ,0
1030336342729707520,3509 ,4705 ,1 ,5076 ,0
785543442327867393,21296 ,19092 ,2 ,128541 ,0
264582603,1881 ,2312 ,3 ,94604 ,0
1176231801536356352,1151 ,2710 ,0 ,101415 ,0
28884655,68963 ,68912 ,26 ,54200 ,0
2486804308,10342 ,10205 ,11 ,57231 ,0
903324907613937670,47065 ,46438 ,14 ,1938 ,0
214119314,470 ,601 ,0 ,5797 ,0
984154248433762304,76040 ,76782 ,26 ,57149 ,0
1496001462,8932 ,7117 ,77 ,136914 ,0
793970466532851713,83892 ,73420 ,58 ,110698 ,0
2614197162,1329 ,4249 ,15 ,597 ,0
901536528,972 ,1114 ,4 ,24855 ,0
456228940,35307 ,35419 ,9 ,88870 ,0
273526335,82968 ,85715 ,44 ,18566 ,0
15308621,1162 ,4444 ,35 ,15995 ,0
2660308409,1238 ,2311 ,0 ,10698 ,0
819213587247984641,5419 ,2783 ,1 ,1220 ,0
897210765949648896,49876 ,53749 ,11 ,176961 ,0
879125047159508993,1727 ,178 ,13 ,18729 ,0
1288931610,4939 ,5263 ,16 ,74076 ,0
28271100,3552 ,3577 ,0 ,19867 ,0
101122971,33573 ,32501 ,4 ,142633 ,0
1030493119882686464,48 ,90 ,1 ,1520 ,0
813850311978811393,21002 ,20114 ,39 ,110823 ,0
2400188104,12594 ,10537 ,1 ,10493 ,0
405022806,447461 ,287478 ,842 ,6046 ,0
165904582,3453 ,4037 ,2 ,47737 ,0
761642269560610816,1282 ,1835 ,0 ,10903 ,0
818262924934295552,13626 ,14973 ,3 ,17445 ,0
4213020683,19206 ,19847 ,10 ,9727 ,0
853310079084441600,650 ,770 ,2 ,11 ,0
796773919873257473,13803 ,19909 ,26 ,10 ,0
312375029,2304 ,3469 ,4 ,3560 ,0
21796012,6378 ,6772 ,17 ,118791 ,0
2984807162,3100 ,4771 ,1 ,32259 ,0
1219942786507603968,2414 ,2518 ,1 ,5320 ,0
1107497784377114626,24715 ,24678 ,11 ,36134 ,0
2934785467,46848 ,29510 ,4 ,263659 ,0
329695295,202 ,433 ,2 ,288 ,0
105926308,3902 ,4978 ,1 ,14350 ,0
950741827128238080,3067 ,4561 ,2 ,1854 ,0
986448689429348358,29 ,32 ,0 ,75 ,0
1009851315869102081,63 ,209 ,0 ,131 ,0
722099510,8840 ,1108 ,77 ,8735 ,0
258296492,10102 ,10265 ,1 ,14222 ,0
192538987,189242 ,128116 ,684 ,96358 ,0
413513361,38243 ,28007 ,5 ,53502 ,0
536285594,7601 ,8291 ,5 ,15589 ,0
1363413253,2663 ,4572 ,1 ,23638 ,0
989960513990905857,10286 ,1116 ,14 ,12348 ,0
